"Occurrences","Word","Length","Freq_HAL","Log_Freq_HAL"
"2","cameo","5","1,087","6.991"
"2","camisole","8","89","4.489"
"2","campaigners","11","156","5.050"
"2","campers","7","459","6.129"
"2","camps","5","6,192","8.731"
"2","campsite","8","414","6.026"
"2","can","3","1,625,073","14.301"
"2","Canadians","9","3,655","8.204"
"2","cancels","7","2,461","7.808"
"2","candidates","10","26,167","10.172"
"2","candied","7","122","4.804"
"2","candles","7","1,695","7.435"
"2","candlestick","11","189","5.242"
"2","candlewick","10","18","2.890"
"2","cane","4","5,405","8.595"
"2","cannabis","8","3,271","8.093"
"2","canned","6","2,417","7.790"
"2","cannibal","8","458","6.127"
"2","cannibalize","11","33","3.497"
"2","cannot","6","108,318","11.593"
"2","canny","5","140","4.942"
"2","canoes","6","357","5.878"
"2","canon","5","6,562","8.789"
"2","cantankerous","12","73","4.290"
"2","canter","6","1,777","7.483"
"2","cantilevers","11","37","3.611"
"2","canvases","8","107","4.673"
"2","canvass","7","130","4.868"
"2","canyon","6","4,250","8.355"
"2","canyons","7","346","5.846"
"2","capable","7","21,671","9.984"
"2","cape","4","5,458","8.605"
"2","capillary","9","258","5.553"
"2","capita","6","1,568","7.358"
"2","capital's","9","116","4.754"
"2","capitalism","10","5,276","8.571"
"2","capitalists","11","1,253","7.133"
"2","capitalizing","12","236","5.464"
"2","captive","7","2,136","7.667"
"2","captors","7","301","5.707"
"2","capturing","9","1,525","7.330"
"2","Caracas","7","740","6.607"
"2","caramel","7","337","5.820"
"2","carbines","8","86","4.454"
"2","carbon","6","6,035","8.705"
"2","card","4","222,822","12.314"
"2","cardiac","7","1,138","7.037"
"2","cardiovascular","14","760","6.633"
"2","cardiovasculatory","17","0","0.000"
"2","cardpunch","9","4","1.386"
"2","cardsharp","9","0","0.000"
"2","careful","7","20,979","9.951"
"2","careless","8","1,155","7.052"
"2","carelessly","10","381","5.943"
"2","carelessness","12","375","5.927"
"2","caress","6","1,125","7.026"
"2","caressed","8","839","6.732"
"2","caresses","8","281","5.638"
"2","caret","5","296","5.690"
"2","caribou","7","908","6.811"
"2","caricaturist","12","20","2.996"
"2","caring","6","4,915","8.500"
"2","carload","7","71","4.263"
"2","carloads","8","28","3.332"
"2","Carmen","6","1,557","7.351"
"2","carnality","9","46","3.829"
"2","Carnegie","8","3,318","8.107"
"2","carney","6","435","6.075"
"2","carnival","8","1,920","7.560"
"2","carnivore","9","182","5.204"
"2","carnivorous","11","1,253","7.133"
"2","carousel","8","556","6.321"
"2","carpal","6","476","6.165"
"2","carpeted","8","251","5.525"
"2","carpets","7","727","6.589"
"2","cars","4","31,247","10.350"
"2","carte","5","530","6.273"
"2","cartel","6","717","6.575"
"2","Carters","7","41","3.714"
"2","Cartesian","9","443","6.094"
"2","carthorse","9","0","0.000"
"2","cartilage","9","637","6.457"
"2","carton","6","674","6.513"
"2","cartons","7","333","5.808"
"2","cartridge","9","7,609","8.937"
"2","carts","5","3,349","8.116"
"2","carve","5","861","6.758"
"2","carver","6","892","6.793"
"2","cascaded","8","174","5.159"
"2","cascades","8","502","6.219"
"2","cashew","6","194","5.268"
"2","cashews","7","64","4.159"
"2","casing","6","964","6.871"
"2","castaway","8","41","3.714"
"2","castigate","9","98","4.585"
"2","castoff","7","51","3.932"
"2","castor","6","1,891","7.545"
"2","castration","10","393","5.974"
"2","casuals","7","84","4.431"
"2","catalyst","8","1,042","6.949"
"2","catalysts","9","205","5.323"
"2","catalytic","9","612","6.417"
"2","catapult","8","4,532","8.419"
"2","catapulted","10","80","4.382"
"2","catastrophes","12","283","5.645"
"2","catastrophically","16","84","4.431"
"2","catcher's","9","98","4.585"
"2","catchword","9","29","3.367"
"2","catchy","6","1,431","7.266"
"2","categorical","11","478","6.170"
"2","categories","10","10,101","9.220"
"2","categorizing","12","196","5.278"
"2","catered","7","380","5.940"
"2","caterer's","9","1","0.000"
"2","catering","8","1,001","6.909"
"2","caterpillar","11","413","6.023"
"2","Catherine's","11","126","4.836"
"2","catsup","6","156","5.050"
"2","Caucasia","8","18","2.890"
"2","Caucasian","9","9,869","9.197"
"2","caucuses","8","282","5.642"
"2","cauliflower","11","238","5.472"
"2","causality","9","1,476","7.297"
"2","causally","8","188","5.236"
"2","caution","7","4,352","8.378"
"2","cautions","8","381","5.943"
"2","cavalcade","9","127","4.844"
"2","cavalier","8","1,500","7.313"
"2","cavalry","7","3,658","8.205"
"2","cavalrymen","10","7","1.946"
"2","caved","5","347","5.849"
"2","caverns","7","1,980","7.591"
"2","caves","5","2,774","7.928"
"2","cavities","8","399","5.989"
"2","ceased","6","1,840","7.518"
"2","ceaselessly","11","91","4.511"
"2","ceases","6","1,138","7.037"
"2","Cecil","5","1,793","7.492"
"2","cedar","5","3,003","8.007"
"2","celebrant","9","36","3.584"
"2","celebrants","10","23","3.135"
"2","celery","6","732","6.596"
"2","celestial","9","4,846","8.486"
"2","celibacy","8","498","6.211"
"2","cellulose","9","269","5.595"
"2","Celsius","7","614","6.420"
"2","Celtic","6","4,696","8.454"
"2","censorship","10","11,371","9.339"
"2","censures","8","28","3.332"
"2","centennial","10","840","6.733"
"2","center","6","87,347","11.378"
"2","centering","9","1,303","7.172"
"2","centimeters","11","426","6.054"
"2","centralism","10","71","4.263"
"2","centralize","10","94","4.543"
"2","centralized","11","1,385","7.233"
"2","centrifugation","14","25","3.219"
"2","centrifuge","10","130","4.868"
"2","centurion","9","1,219","7.106"
"2","century","7","31,984","10.373"
"2","ceramic","7","1,792","7.491"
"2","ceramics","8","626","6.439"
"2","cereal","6","3,178","8.064"
"2","cereals","7","691","6.538"
"2","cerebral","8","1,052","6.958"
"2","cerebrum","8","50","3.912"
"2","certainly","9","72,396","11.190"
"2","certifiable","11","140","4.942"
"2","certificates","12","3,386","8.127"
"2","certification","13","6,822","8.828"
"2","cessation","9","661","6.494"
"2","chafing","7","117","4.762"
"2","chain","5","23,315","10.057"
"2","chains","6","7,004","8.854"
"2","chair","5","18,589","9.830"
"2","chairing","8","118","4.771"
"2","chairman","8","11,306","9.333"
"2","chairs","6","3,114","8.044"
"2","chalk","5","1,662","7.416"
"2","chalky","6","97","4.575"
"2","challenger","10","1,340","7.200"
"2","chamois","7","98","4.585"
"2","champ","5","2,536","7.838"
"2","championships","13","2,984","8.001"
"2","chancellor","10","2,172","7.683"
"2","changed","7","51,341","10.846"
"2","changeling","10","369","5.911"
"2","channeled","9","474","6.161"
"2","chanted","7","534","6.280"
"2","chanting","8","1,328","7.191"
"2","chapels","7","49","3.892"
"2","chaperoned","10","6","1.792"
"2","chaps","5","470","6.153"
"2","char","4","19,943","9.901"
"2","character","9","63,731","11.062"
"2","characterizations","17","430","6.064"
"2","characterizes","13","414","6.026"
"2","characterizing","14","277","5.624"
"2","characters","10","52,284","10.864"
"2","charities","9","926","6.831"
"2","Charleston","10","1,586","7.369"
"2","chart","5","10,661","9.274"
"2","charting","8","732","6.596"
"2","chartings","9","3","1.099"
"2","chase","5","9,066","9.112"
"2","chasten","7","9","2.197"
"2","chastity","8","589","6.378"
"2","Chattanooga","11","745","6.613"
"2","chattels","8","52","3.951"
"2","chatterbox","10","53","3.970"
"2","cheap","5","34,326","10.444"
"2","cheapen","7","109","4.691"
"2","cheaply","7","1,600","7.378"
"2","cheat","5","6,137","8.722"
"2","cheated","7","1,542","7.341"
"2","checkbook","9","454","6.118"
"2","checkerboard","12","130","4.868"
"2","checklist","9","1,859","7.528"
"2","checkpoint","10","653","6.482"
"2","cheep","5","707","6.561"
"2","cheerful","8","699","6.550"
"2","cheerleaders","12","428","6.059"
"2","cheery","6","260","5.561"
"2","cheese","6","8,662","9.067"
"2","cheesecake","10","525","6.263"
"2","cherishing","10","47","3.850"
"2","Cherokees","9","199","5.293"
"2","cherries","8","446","6.100"
"2","Chesapeake","10","1,222","7.108"
"2","chessboard","10","216","5.375"
"2","chestnuts","9","155","5.043"
"2","chests","6","530","6.273"
"2","Chevrolet","9","1,376","7.227"
"2","chewed","6","804","6.690"
"2","chewing","7","1,864","7.530"
"2","Cheyenne","8","962","6.869"
"2","chick","5","3,178","8.064"
"2","chickens","8","1,732","7.457"
"2","chief","5","19,007","9.853"
"2","chief's","7","188","5.236"
"2","chiefdom","8","1","0.000"
"2","chiggers","8","48","3.871"
"2","childhood","9","5,514","8.615"
"2","childhood's","11","106","4.663"
"2","childishly","10","124","4.820"
"2","children","8","96,102","11.473"
"2","chills","6","707","6.561"
"2","chime","5","1,077","6.982"
"2","chimneypiece","12","0","0.000"
"2","chimneystack","12","0","0.000"
"2","chimpanzee","10","382","5.945"
"2","Chinatown","9","550","6.310"
"2","chinaware","9","6","1.792"
"2","Chinese","7","37,454","10.531"
"2","chipped","7","1,382","7.231"
"2","chiropractor's","14","9","2.197"
"2","chirp","5","298","5.697"
"2","chitchat","8","85","4.443"
"2","chivalrous","10","84","4.431"
"2","chlorophyll","11","153","5.030"
"2","chockfull","9","2","0.693"
"2","choice","6","65,532","11.090"
"2","choicest","8","49","3.892"
"2","choir's","7","20","2.996"
"2","choirmaster","11","5","1.609"
"2","choke","5","2,959","7.993"
"2","choked","6","1,056","6.962"
"2","choker","6","122","4.804"
"2","cholesterol","11","1,630","7.396"
"2","chooses","7","3,705","8.217"
"2","choreographers","14","63","4.143"
"2","choreographic","13","24","3.178"
"2","chortled","8","41","3.714"
"2","chortling","9","43","3.761"
"2","chorus","6","5,985","8.697"
"2","chose","5","13,608","9.518"
"2","Christopher","11","22,430","10.018"
"2","chromatics","10","38","3.638"
"2","chromed","7","164","5.100"
"2","chromic","7","23","3.135"
"2","chromosome","10","2,525","7.834"
"2","chronicle's","11","17","2.833"
"2","chronicled","10","155","5.043"
"2","chroniclers","11","26","3.258"
"2","chrysanthemums","14","18","2.890"
"2","chuckle","7","1,569","7.358"
"2","chuckles","8","340","5.829"
"2","Churchill","9","2,002","7.602"
"2","churchly","8","10","2.303"
"2","churchwarden","12","0","0.000"
"2","churn","5","339","5.826"
"2","churned","7","185","5.220"
"2","Cicero's","8","43","3.761"
"2","cigar","5","1,240","7.123"
"2","cigarettes","10","2,412","7.788"
"2","cilia","5","34","3.526"
"2","Cinderella","10","983","6.891"
"2","cinnamon","8","1,368","7.221"
"2","circled","7","536","6.284"
"2","circles","7","6,686","8.808"
"2","circular","8","5,029","8.523"
"2","circulatory","11","174","5.159"
"2","circumcise","10","262","5.568"
"2","circumnavigation","16","23","3.135"
"2","circumspection","14","27","3.296"
"2","cirrus","6","3,991","8.292"
"2","citadel","7","2,749","7.919"
"2","citizenry","9","1,205","7.094"
"2","citron","6","1,851","7.523"
"2","citrus","6","837","6.730"
"2","civilization","12","8,700","9.071"
"2","civilizations","13","1,633","7.398"
"2","civilize","8","53","3.970"
"2","civilized","9","4,017","8.298"
"2","civilizing","10","61","4.111"
"2","claimants","9","187","5.231"
"2","claiming","8","11,561","9.355"
"2","Claire","6","2,285","7.734"
"2","clamor","6","213","5.361"
"2","clamp","5","1,610","7.384"
"2","clampdown","9","28","3.332"
"2","clamping","8","441","6.089"
"2","clang","5","275","5.617"
"2","clansman","8","24","3.178"
"2","Clare","5","903","6.806"
"2","clarification","13","2,736","7.914"
"2","clarify","7","5,776","8.661"
"2","clarinet","8","1,634","7.399"
"2","Clark","5","13,918","9.541"
"2","clasped","7","352","5.864"
"2","class","5","94,260","11.454"
"2","classed","7","421","6.043"
"2","classic","7","26,905","10.200"
"2","classical","9","12,132","9.404"
"2","classmate","9","372","5.919"
"2","clattering","10","36","3.584"
"2","clattery","8","3","1.099"
"2","Claudia's","9","66","4.190"
"2","Claus","5","1,818","7.505"
"2","claustrophobia","14","87","4.466"
"2","claw","4","2,194","7.693"
"2","cleansed","8","483","6.180"
"2","clear","5","77,302","11.255"
"2","clearer","7","2,678","7.893"
"2","cleaver","7","432","6.068"
"2","clef","4","161","5.081"
"2","clefts","6","8","2.079"
"2","clemency","8","148","4.997"
"2","clenches","8","44","3.784"
"2","clergymen","9","104","4.644"
"2","cleric","6","900","6.802"
"2","clerking","8","28","3.332"
"2","Cleveland","9","8,519","9.050"
"2","clicked","7","1,726","7.454"
"2","client's","8","2,193","7.693"
"2","clientele","9","747","6.616"
"2","climates","8","743","6.611"
"2","climaxes","8","133","4.890"
"2","climbing","8","5,863","8.676"
"2","clinch","6","338","5.823"
"2","clincher","8","222","5.403"
"2","clinches","8","55","4.007"
"2","clings","6","205","5.323"
"2","clinic","6","4,499","8.412"
"2","clippers","8","652","6.480"
"2","clips","5","5,201","8.557"
"2","cloakrooms","10","6","1.792"
"2","clobbers","8","52","3.951"
"2","close","5","84,927","11.350"
"2","closeout","8","394","5.976"
"2","closeups","8","128","4.852"
"2","closing","7","11,371","9.339"
"2","clothesline","11","353","5.866"
"2","clotheslines","12","48","3.871"
"2","clotted","7","48","3.871"
"2","cloudbank","9","2","0.693"
"2","clouded","7","433","6.071"
"2","cloudless","9","76","4.331"
"2","cloudy","6","1,046","6.953"
"2","clout","5","788","6.669"
"2","clover","6","694","6.542"
"2","clowns","6","1,126","7.026"
"2","clubbed","7","86","4.454"
"2","clubfoot","8","34","3.526"
"2","clueless","8","5,243","8.565"
"2","clumps","6","330","5.799"
"2","clumsy","6","1,382","7.231"
"2","clung","5","478","6.170"
"2","cluster","7","7,044","8.860"
"2","cluttered","9","484","6.182"
"2","coach's","7","130","4.868"
"2","coachwork","9","1","0.000"
"2","coalescent","10","54","3.989"
"2","coarsely","8","179","5.187"
"2","coaster","7","1,595","7.375"
"2","coastline","9","485","6.184"
"2","coasts","6","434","6.073"
"2","coating","7","2,079","7.640"
"2","cobble","6","121","4.796"
"2","cobra","5","3,482","8.155"
"2","cobweb","6","62","4.127"
"2","cock","4","23,323","10.057"
"2","cockfight","9","8","2.079"
"2","cocksure","8","25","3.219"
"2","cocktails","9","276","5.620"
"2","cocoa","5","1,445","7.276"
"2","coconut","7","1,410","7.251"
"2","coconuts","8","292","5.677"
"2","code","4","148,173","11.906"
"2","coed","4","321","5.771"
"2","coeditors","9","0","0.000"
"2","coefficient","11","1,013","6.921"
"2","cogently","8","71","4.263"
"2","cognizance","10","147","4.990"
"2","cognizant","9","273","5.609"
"2","cogs","4","449","6.107"
"2","cohabit","7","16","2.773"
"2","coherency","9","227","5.425"
"2","coils","5","1,316","7.182"
"2","coincide","8","1,708","7.443"
"2","coincidence","11","4,333","8.374"
"2","coincident","10","198","5.288"
"2","coined","6","998","6.906"
"2","coital","6","16","2.773"
"2","cola","4","1,736","7.459"
"2","colder","6","991","6.899"
"2","collaborator","12","353","5.866"
"2","collaborators","13","455","6.120"
"2","collage","7","750","6.620"
"2","collarbone","10","87","4.466"
"2","collared","8","109","4.691"
"2","collation","9","115","4.745"
"2","colleague","9","2,063","7.632"
"2","collectivize","12","4","1.386"
"2","college's","9","352","5.864"
"2","colleges","8","4,418","8.393"
"2","collided","8","295","5.687"
"2","collie","6","1,822","7.508"
"2","collision","9","2,733","7.913"
"2","colloidal","9","246","5.505"
"2","cologne","7","953","6.860"
"2","colonialism","11","482","6.178"
"2","colonized","9","331","5.802"
"2","colony's","8","51","3.932"
"2","coloring","8","1,559","7.352"
"2","colt","4","1,935","7.568"
"2","coltish","7","20","2.996"
"2","Columbia","8","17,921","9.794"
"2","Columbus","8","7,284","8.893"
"2","columnist","9","1,633","7.398"
"2","comb","4","1,614","7.386"
"2","combative","9","144","4.970"
"2","combed","6","303","5.714"
"2","come","4","232,041","12.355"
"2","comeback","8","1,396","7.241"
"2","comet","5","3,829","8.250"
"2","comfortless","11","9","2.197"
"2","comics","6","27,577","10.225"
"2","command's","9","113","4.727"
"2","commandeer","10","67","4.205"
"2","commandment","11","1,670","7.421"
"2","commences","9","207","5.333"
"2","commendation","12","152","5.024"
"2","commensurate","12","1,936","7.568"
"2","commentator","11","1,024","6.931"
"2","commerce","8","9,822","9.192"
"2","commercial","10","62,464","11.042"
"2","commercialization","17","832","6.724"
"2","commissary","10","85","4.443"
"2","commissioner","12","2,370","7.771"
"2","committee's","11","501","6.217"
"2","committeewoman","14","2","0.693"
"2","commodities","11","1,443","7.274"
"2","commodity","9","2,552","7.845"
"2","commune","7","523","6.260"
"2","communicated","12","1,228","7.113"
"2","communication","13","44,283","10.698"
